shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
3_310_0,50.49549865722656,30.608013153076172,770,
3_385_1,50.49102783203125,30.536849975585938,770,
3_49_1,50.51508331298828,30.604156494140625,770,
3_608_1,50.505157470703125,30.42123794555664,770,
3_643_0,50.40318298339844,30.653587341308594,770,
3_663_1,50.469635009765625,30.527742385864258,770,
3_86_0,50.52239227294922,30.499317169189453,770,
3_89_0,50.39967346191406,30.560300827026367,770,
3_93_1,50.43880081176758,30.629379272460938,770,
3_105_1,50.42863845825195,30.637239456176758,770,
3_107_0,50.40662384033203,30.52102279663086,770,
3_108_1,50.482723236083984,30.52058219909668,770,
3_111_1,50.42714309692383,30.55141830444336,770,
3_12_0,50.42771911621094,30.602323532104492,770,
3_124_0,50.431495666503906,30.651336669921875,770,
3_133_1,50.49522018432617,30.459453582763672,770,
3_140_0,50.38264465332031,30.478391647338867,770,
3_171_0,50.458431243896484,30.405309677124023,770,
3_171_1,50.41303253173828,30.39548683166504,770,
3_18_1,50.46406173706055,30.51641273498535,770,
3_309_0,50.437461853027344,30.63016700744629,770,
3_309_1,50.466224670410156,30.520915985107422,770,
3_39_0,50.41405487060547,30.407133102416992,770,
3_40_0,50.41169357299805,30.526386260986328,770,
3_49_0,50.49214172363281,30.496807098388672,770,
3_572_1,50.452205657958984,30.597387313842773,770,
3_6_0,50.490474700927734,30.534793853759766,770,
3_68_0,50.5198974609375,30.454872131347656,770,
3_113_1,50.46426010131836,30.35562515258789,770,
3_120_0,50.48545455932617,30.612716674804688,770,
3_133_0,50.51325607299805,30.446264266967773,770,
3_14_0,50.4473876953125,30.6047306060791,770,
3_150_0,50.39223861694336,30.455392837524414,770,
3_150_1,50.3983039855957,30.421142578125,770,
3_166_0,50.39724349975586,30.61546516418457,770,
3_170_0,50.410491943359375,30.405895233154297,770,
3_304_0,50.415260314941406,30.556440353393555,770,
3_310_1,50.48304748535156,30.574705123901367,770,
3_385_0,50.48566818237305,30.53057098388672,770,
3_40_1,50.37930679321289,30.534442901611328,770,
3_51_1,50.40834426879883,30.4592227935791,770,
3_52_0,50.407920837402344,30.40892219543457,770,
3_52_1,50.45830154418945,30.4012508392334,770,
3_572_0,50.505401611328125,30.58404541015625,770,
3_59_0,50.412532806396484,30.525754928588867,770,
3_59_1,50.347145080566406,30.536142349243164,770,
3_71_0,50.38164520263672,30.59691619873047,770,
3_86_1,50.56685256958008,30.464357376098633,770,
3_87_1,50.44147491455078,30.626798629760742,770,
3_9_0,50.40049362182617,30.685522079467773,770,
3_9_1,50.36567687988281,30.697553634643555,770,
3_93_0,50.40794372558594,30.656362533569336,770,
3_98_0,50.4586067199707,30.405166625976562,770,
3_105_0,50.43100357055664,30.594160079956055,770,
3_107_1,50.36872100830078,30.52778434753418,770,
3_111_0,50.432071685791016,30.54473114013672,770,
3_113_0,50.36915969848633,30.458332061767578,770,
3_135_1,50.51483917236328,30.603803634643555,770,
3_14_1,50.4632568359375,30.52544403076172,770,
3_166_1,50.45976257324219,30.590112686157227,770,
3_170_1,50.462711334228516,30.443275451660156,770,
3_281_1,50.44377899169922,30.441925048828125,770,
3_6_1,50.527854919433594,30.628602981567383,770,
3_608_0,50.51173400878906,30.493810653686523,770,
3_65_0,50.499542236328125,30.364967346191406,770,
3_65_1,50.542415618896484,30.35640525817871,770,
3_71_1,50.41142654418945,30.61452865600586,770,
3_87_0,50.422889709472656,30.621706008911133,770,
3_107_0,50.40680694580078,30.520732879638672,780,
3_113_1,50.465885162353516,30.355628967285156,780,
3_12_0,50.42800521850586,30.601848602294922,780,
3_124_0,50.43072509765625,30.655757904052734,780,
3_170_1,50.46307373046875,30.459129333496094,780,
3_18_0,50.392333984375,30.48431968688965,780,
3_18_1,50.46470642089844,30.5173397064209,780,
3_281_1,50.44212341308594,30.443038940429688,780,
3_310_1,50.48264694213867,30.575105667114258,780,
3_39_0,50.413333892822266,30.40829849243164,780,
3_49_1,50.51695251464844,30.605979919433594,780,
3_51_1,50.40793228149414,30.46009635925293,780,
3_572_0,50.505592346191406,30.584211349487305,780,
3_59_0,50.412715911865234,30.525644302368164,780,
3_59_1,50.34653854370117,30.535308837890625,780,
3_608_0,50.51194763183594,30.49433708190918,780,
3_89_0,50.4011344909668,30.562213897705078,780,
3_105_0,50.43080139160156,30.593589782714844,780,
3_105_1,50.42795944213867,30.63840675354004,780,
3_108_1,50.48270797729492,30.52198600769043,780,
3_111_1,50.427242279052734,30.55119514465332,780,
3_127_0,50.441368103027344,30.431560516357422,780,
3_127_1,50.42747116088867,30.463899612426758,780,
3_133_1,50.494014739990234,30.461048126220703,780,
3_150_1,50.39839172363281,30.420625686645508,780,
3_166_0,50.39594650268555,30.61585807800293,780,
3_171_0,50.4587287902832,30.405250549316406,780,
3_171_1,50.41230773925781,30.395967483520508,780,
3_309_1,50.46615219116211,30.520803451538086,780,
3_310_0,50.49654006958008,30.608196258544922,780,
3_40_0,50.41307830810547,30.52547836303711,780,
3_65_0,50.49928283691406,30.364994049072266,780,
3_663_1,50.4676513671875,30.525150299072266,780,
3_68_0,50.51926040649414,30.457517623901367,780,
3_71_0,50.38157272338867,30.5965576171875,780,
3_86_1,50.566871643066406,30.465408325195312,780,
3_9_0,50.40040588378906,30.685102462768555,780,
3_107_1,50.36848831176758,30.5277042388916,780,
3_113_0,50.36930465698242,30.45789909362793,780,
3_12_1,50.40970993041992,30.65335464477539,780,
3_124_1,50.47206115722656,30.631568908691406,780,
3_14_0,50.447025299072266,30.605844497680664,780,
3_140_0,50.38187026977539,30.479320526123047,780,
3_170_0,50.41073226928711,30.407503128051758,780,
3_49_0,50.492427825927734,30.496397018432617,780,
3_52_0,50.40787124633789,30.4083194732666,780,
3_52_1,50.45824432373047,30.40183448791504,780,
3_572_1,50.45216369628906,30.597806930541992,780,
3_65_1,50.54251480102539,30.356603622436523,780,
3_71_1,50.412052154541016,30.611957550048828,780,
3_93_0,50.407745361328125,30.656373977661133,780,
3_111_0,50.43191909790039,30.54451560974121,780,
3_120_0,50.477684020996094,30.618026733398438,780,
3_133_0,50.51393508911133,30.442716598510742,780,
3_135_1,50.516204833984375,30.60531234741211,780,
3_14_1,50.460453033447266,30.52594757080078,780,
3_150_0,50.392127990722656,30.456113815307617,780,
3_166_1,50.46005630493164,30.59003257751465,780,
3_177_0,50.48162078857422,30.57084083557129,780,
3_304_0,50.41514587402344,30.5562801361084,780,
3_309_0,50.435611724853516,30.63125228881836,780,
3_385_0,50.485782623291016,30.52982521057129,780,
3_385_1,50.490638732910156,30.535545349121094,780,
3_40_1,50.3787841796875,30.53495216369629,780,
3_6_0,50.48930740356445,30.53080177307129,780,
3_6_1,50.52836227416992,30.62871742248535,780,
3_608_1,50.50510025024414,30.420225143432617,780,
3_86_0,50.52263641357422,30.5,780,
3_87_0,50.42338180541992,30.622787475585938,780,
3_87_1,50.44109344482422,30.62737464904785,780,
3_9_1,50.365440368652344,30.696805953979492,780,
3_93_1,50.44041442871094,30.628372192382812,780,
3_98_0,50.4585075378418,30.405248641967773,780,
3_107_0,50.40702819824219,30.52043342590332,790,
3_111_0,50.43146896362305,30.543895721435547,790,
3_113_1,50.46796417236328,30.35569953918457,790,
3_12_1,50.40875244140625,30.655845642089844,790,
3_133_0,50.51441955566406,30.441574096679688,790,
3_133_1,50.4927978515625,30.46257209777832,790,
3_135_1,50.51683044433594,30.603918075561523,790,
3_14_1,50.460243225097656,30.525907516479492,790,
3_140_0,50.381683349609375,30.478662490844727,790,
3_166_0,50.39424514770508,30.616384506225586,790,
3_171_1,50.41203308105469,30.39617919921875,790,
3_309_1,50.4659538269043,30.520505905151367,790,
3_310_0,50.49760818481445,30.60753631591797,790,
3_39_0,50.41286849975586,30.40872573852539,790,
3_40_1,50.37820816040039,30.535757064819336,790,
3_51_1,50.40779113769531,30.460060119628906,790,
3_71_1,50.4140510559082,30.610820770263672,790,
3_93_1,50.44104766845703,30.62765884399414,790,
3_105_0,50.43061065673828,30.593095779418945,790,
3_105_1,50.428714752197266,30.640914916992188,790,
3_107_1,50.368446350097656,30.52743148803711,790,
3_108_1,50.48269271850586,30.5233097076416,790,
3_111_1,50.42737579345703,30.551015853881836,790,
3_124_1,50.47220230102539,30.63153076171875,790,
3_127_1,50.42770767211914,30.464439392089844,790,
3_14_0,50.44668197631836,30.606578826904297,790,
3_304_0,50.41493606567383,30.556291580200195,790,
3_59_0,50.41291427612305,30.525522232055664,790,
3_59_1,50.346092224121094,30.53493881225586,790,
3_6_1,50.52860641479492,30.628721237182617,790,
3_608_1,50.50518035888672,30.419527053833008,790,
3_65_1,50.542564392089844,30.356706619262695,790,
3_89_0,50.40227127075195,30.563400268554688,790,
3_12_0,50.42771911621094,30.600873947143555,790,
3_124_0,50.42649841308594,30.679576873779297,790,
3_127_0,50.44028091430664,30.427509307861328,790,
3_150_1,50.39838409423828,30.420242309570312,790,
3_166_1,50.4604377746582,30.59002685546875,790,
3_18_0,50.390106201171875,30.48260498046875,790,
3_309_0,50.43408203125,30.632158279418945,790,
3_385_0,50.4860725402832,30.528818130493164,790,
3_572_0,50.50595474243164,30.584474563598633,790,
3_6_0,50.48886489868164,30.52889060974121,790,
3_65_0,50.498802185058594,30.365079879760742,790,
3_86_0,50.52234649658203,30.512462615966797,790,
3_87_1,50.44023513793945,30.628358840942383,790,
3_113_0,50.369571685791016,30.457534790039062,790,
3_120_0,50.471824645996094,30.621980667114258,790,
3_150_0,50.39201354980469,30.4569149017334,790,
3_170_0,50.411067962646484,30.408004760742188,790,
3_170_1,50.46239471435547,30.465967178344727,790,
3_171_0,50.458683013916016,30.404476165771484,790,
3_177_0,50.482643127441406,30.569923400878906,790,
3_281_1,50.44069290161133,30.44388771057129,790,
3_310_1,50.48191833496094,30.575450897216797,790,
3_385_1,50.48953628540039,30.531959533691406,790,
3_40_0,50.4139518737793,30.524898529052734,790,
3_49_0,50.492591857910156,30.496349334716797,790,
3_49_1,50.51782989501953,30.606870651245117,790,
3_52_1,50.45842361450195,30.404315948486328,790,
3_572_1,50.45130920410156,30.59834861755371,790,
3_608_0,50.512046813964844,30.494836807250977,790,
3_663_1,50.46758270263672,30.524993896484375,790,
3_68_0,50.51941680908203,30.457616806030273,790,
3_71_0,50.38154220581055,30.5961971282959,790,
3_87_0,50.423946380615234,30.62416648864746,790,
3_9_0,50.400394439697266,30.684803009033203,790,
3_9_1,50.365169525146484,30.695985794067383,790,
3_93_0,50.407493591308594,30.656320571899414,790,
3_98_0,50.45853042602539,30.405628204345703,790,
3_105_0,50.43027114868164,30.59193229675293,800,
3_107_0,50.407264709472656,30.520261764526367,800,
3_111_1,50.427581787109375,30.550796508789062,800,
3_12_0,50.42762756347656,30.592838287353516,800,
3_12_1,50.40824890136719,30.656253814697266,800,
3_120_0,50.46575927734375,30.62635612487793,800,
3_127_0,50.43960952758789,30.42491912841797,800,
3_166_0,50.394065856933594,30.616167068481445,800,
3_385_0,50.486228942871094,30.528650283813477,800,
3_49_1,50.51887893676758,30.60773277282715,800,
3_572_1,50.45091247558594,30.59822654724121,800,
3_68_0,50.52035903930664,30.45817756652832,800,
3_71_1,50.41737365722656,30.621721267700195,800,
3_89_0,50.40281295776367,30.563945770263672,800,
3_9_1,50.36502456665039,30.695737838745117,800,
3_93_0,50.40723419189453,30.656158447265625,800,
3_98_0,50.45856475830078,30.406137466430664,800,
3_108_1,50.482688903808594,30.52464485168457,800,
3_113_0,50.37019729614258,30.458675384521484,800,
3_113_1,50.470855712890625,30.356630325317383,800,
3_124_0,50.42277145385742,30.69978141784668,800,
3_124_1,50.47239303588867,30.63145637512207,800,
3_127_1,50.42835998535156,30.46593475341797,800,
3_14_0,50.44606018066406,30.60742950439453,800,
3_14_1,50.45927810668945,30.524333953857422,800,
3_150_1,50.39846420288086,30.419963836669922,800,
3_170_1,50.46225357055664,30.467418670654297,800,
3_171_0,50.45819091796875,30.39615249633789,800,
3_171_1,50.411712646484375,30.396421432495117,800,
3_18_0,50.38885498046875,30.475130081176758,800,
3_309_1,50.4657096862793,30.52014923095703,800,
3_310_0,50.49877166748047,30.6065731048584,800,
3_40_1,50.37767028808594,30.536500930786133,800,
3_49_0,50.492794036865234,30.49650001525879,800,
3_59_0,50.41304016113281,30.525354385375977,800,
3_6_0,50.48856735229492,30.52752685546875,800,
3_608_0,50.51204299926758,30.495393753051758,800,
3_608_1,50.507080078125,30.409454345703125,800,
3_87_1,50.43715286254883,30.63022232055664,800,
3_93_1,50.441646575927734,30.626758575439453,800,
3_105_1,50.42886734008789,30.6413516998291,800,
3_107_1,50.36850357055664,30.52663803100586,800,
3_111_0,50.42997360229492,30.541812896728516,800,
3_133_0,50.51470947265625,30.440866470336914,800,
3_135_1,50.52009963989258,30.596174240112305,800,
3_166_1,50.46063232421875,30.589954376220703,800,
3_281_1,50.4401741027832,30.441930770874023,800,
3_309_0,50.43271255493164,30.633026123046875,800,
3_310_1,50.48107147216797,30.576086044311523,800,
3_40_0,50.41557693481445,30.523889541625977,800,
3_51_1,50.407684326171875,30.459762573242188,800,
3_6_1,50.52885818481445,30.628753662109375,800,
3_65_0,50.49855041503906,30.36504554748535,800,
3_65_1,50.542633056640625,30.356822967529297,800,
3_663_1,50.4676628112793,30.524545669555664,800,
3_87_0,50.424259185791016,30.624977111816406,800,
3_133_1,50.493770599365234,30.46722984313965,800,
3_150_0,50.39191818237305,30.457395553588867,800,
3_170_0,50.411712646484375,30.4089412689209,800,
3_177_0,50.48310470581055,30.56949806213379,800,
3_385_1,50.489158630371094,30.53067970275879,800,
3_39_0,50.412601470947266,30.409048080444336,800,
3_52_1,50.45846939086914,30.405059814453125,800,
3_572_0,50.50676345825195,30.585426330566406,800,
3_71_0,50.38151931762695,30.595935821533203,800,
3_86_0,50.52204132080078,30.51334571838379,800,
3_9_0,50.40048599243164,30.684541702270508,800,
3_107_0,50.40753173828125,30.520347595214844,810,
3_107_1,50.36880874633789,30.52457618713379,810,
3_111_1,50.42945861816406,30.5493221282959,810,
3_120_0,50.46390914916992,30.6276912689209,810,
3_124_0,50.42268753051758,30.70036506652832,810,
3_133_1,50.4916877746582,30.469526290893555,810,
3_135_1,50.5225715637207,30.598772048950195,810,
3_14_1,50.458534240722656,30.525392532348633,810,
3_150_1,50.39867401123047,30.419933319091797,810,
3_166_0,50.394039154052734,30.61586570739746,810,
3_170_1,50.461944580078125,30.473983764648438,810,
3_281_1,50.439064025878906,30.43791389465332,810,
3_51_1,50.4074821472168,30.459848403930664,810,
3_663_1,50.469276428222656,30.524141311645508,810,
3_87_1,50.432411193847656,30.633081436157227,810,
3_93_1,50.441993713378906,30.62614631652832,810,
3_105_0,50.42994689941406,30.59090805053711,810,
3_105_1,50.4294548034668,30.643346786499023,810,
3_113_0,50.37114334106445,30.459949493408203,810,
3_124_1,50.472476959228516,30.63125991821289,810,
3_127_0,50.438758850097656,30.421579360961914,810,
3_14_0,50.444271087646484,30.608386993408203,810,
3_310_0,50.501930236816406,30.613073348999023,810,
3_385_1,50.488800048828125,30.529176712036133,810,
3_40_0,50.42719268798828,30.516658782958984,810,
3_572_0,50.50806427001953,30.587844848632812,810,
3_6_1,50.528873443603516,30.628507614135742,810,
3_608_1,50.507240295410156,30.409088134765625,810,
3_65_1,50.54263687133789,30.356830596923828,810,
3_9_1,50.36494064331055,30.69558334350586,810,
3_98_0,50.458587646484375,30.40646743774414,810,
3_12_1,50.407562255859375,30.656293869018555,810,
3_150_0,50.391685485839844,30.4586238861084,810,
3_170_0,50.41193771362305,30.409292221069336,810,
3_309_0,50.43132781982422,30.633892059326172,810,
3_310_1,50.47404098510742,30.557100296020508,810,
3_385_0,50.4867057800293,30.5280818939209,810,
3_40_1,50.3769416809082,30.537782669067383,810,
3_49_1,50.520694732666016,30.608800888061523,810,
3_52_1,50.4585075378418,30.405941009521484,810,
3_572_1,50.45051193237305,30.597957611083984,810,
3_68_0,50.52058029174805,30.458314895629883,810,
3_87_0,50.42456817626953,30.625585556030273,810,
3_89_0,50.40472412109375,30.565996170043945,810,
3_93_0,50.406028747558594,30.65534210205078,810,
3_108_1,50.48268508911133,30.52603530883789,810,
3_111_0,50.42985916137695,30.541669845581055,810,
3_113_1,50.47856521606445,30.35984230041504,810,
3_12_0,50.42778015136719,30.59263801574707,810,
3_127_1,50.429229736328125,30.46664047241211,810,
3_133_0,50.51513671875,30.439855575561523,810,
3_166_1,50.4608039855957,30.589658737182617,810,
3_171_0,50.45938491821289,30.396089553833008,810,
3_177_0,50.48324966430664,30.56937026977539,810,
3_18_0,50.386192321777344,30.46796417236328,810,
3_309_1,50.46550750732422,30.51976776123047,810,
3_49_0,50.492828369140625,30.496854782104492,810,
3_59_0,50.413047790527344,30.524988174438477,810,
3_6_0,50.48837661743164,30.526063919067383,810,
3_608_0,50.51203155517578,30.497371673583984,810,
3_65_0,50.49832534790039,30.364959716796875,810,
3_71_0,50.381492614746094,30.59572410583496,810,
3_71_1,50.417884826660156,30.62344741821289,810,
3_86_0,50.522239685058594,30.513656616210938,810,
3_9_0,50.400543212890625,30.684337615966797,810,
3_105_0,50.42927932739258,30.588699340820312,820,
3_107_0,50.40775680541992,30.520530700683594,820,
3_124_1,50.472537994384766,30.631025314331055,820,
3_133_1,50.48981475830078,30.471435546875,820,
3_385_0,50.48686599731445,30.527997970581055,820,
3_385_1,50.48848342895508,30.527311325073242,820,
3_52_1,50.458614349365234,30.406450271606445,820,
3_572_1,50.45016098022461,30.598115921020508,820,
3_6_0,50.48820495605469,30.52484893798828,820,
3_9_0,50.400638580322266,30.684104919433594,820,
3_93_0,50.404300689697266,30.654277801513672,820,
3_111_1,50.42960739135742,30.549114227294922,820,
3_113_0,50.3724365234375,30.46188735961914,820,
3_14_0,50.440513610839844,30.6102294921875,820,
3_150_0,50.39133834838867,30.460697174072266,820,
3_166_1,50.46084976196289,30.58932876586914,820,
3_170_0,50.41219711303711,30.40973663330078,820,
3_177_0,50.48332214355469,30.56923484802246,820,
3_18_0,50.382774353027344,30.459033966064453,820,
3_281_1,50.438602447509766,30.43696403503418,820,
3_40_0,50.42799377441406,30.516151428222656,820,
3_49_0,50.492733001708984,30.497161865234375,820,
3_51_1,50.40745162963867,30.460044860839844,820,
3_572_0,50.50880813598633,30.590072631835938,820,
3_6_1,50.5290641784668,30.625062942504883,820,
3_608_1,50.507503509521484,30.408849716186523,820,
3_71_1,50.422542572021484,30.620397567749023,820,
3_87_1,50.43088150024414,30.633983612060547,820,
3_105_1,50.4300537109375,30.64548683166504,820,
3_111_0,50.429744720458984,30.54163932800293,820,
3_113_1,50.486202239990234,30.363554000854492,820,
3_120_0,50.46335220336914,30.627731323242188,820,
3_127_1,50.43022155761719,30.467632293701172,820,
3_133_0,50.51461410522461,30.43924903869629,820,
3_135_1,50.52463150024414,30.600894927978516,820,
3_170_1,50.4633903503418,30.47411346435547,820,
3_171_0,50.463165283203125,30.39601707458496,820,
3_40_1,50.37510681152344,30.54136848449707,820,
3_65_0,50.49749755859375,30.365001678466797,820,
3_68_0,50.52164077758789,30.45895004272461,820,
3_71_0,50.381446838378906,30.59550666809082,820,
3_87_0,50.424774169921875,30.626821517944336,820,
3_9_1,50.364803314208984,30.695398330688477,820,
3_98_0,50.45878982543945,30.406522750854492,820,
3_107_1,50.36928939819336,30.52191162109375,820,
3_108_1,50.48268508911133,30.526498794555664,820,
3_12_0,50.429229736328125,30.592573165893555,820,
3_12_1,50.40380096435547,30.653945922851562,820,
3_124_0,50.42231750488281,30.702320098876953,820,
3_127_0,50.43756866455078,30.416860580444336,820,
3_14_1,50.45790100097656,30.526365280151367,820,
3_150_1,50.39913558959961,30.42078971862793,820,
3_166_0,50.39409637451172,30.61542510986328,820,
3_309_0,50.42961120605469,30.63500213623047,820,
3_309_1,50.46514129638672,30.51885986328125,820,
3_310_0,50.503204345703125,30.614730834960938,820,
3_310_1,50.47319030761719,30.554811477661133,820,
3_49_1,50.52109909057617,30.608980178833008,820,
3_59_0,50.41294860839844,30.524702072143555,820,
3_608_0,50.51182174682617,30.497907638549805,820,
3_65_1,50.54273223876953,30.35699462890625,820,
3_663_1,50.47161865234375,30.520328521728516,820,
3_86_0,50.522525787353516,30.513700485229492,820,
3_89_0,50.40563201904297,30.56676483154297,820,
3_93_1,50.44253921508789,30.62505340576172,820,
3_111_0,50.429649353027344,30.54178237915039,830,
3_111_1,50.42971420288086,30.548885345458984,830,
3_113_0,50.37397003173828,30.464244842529297,830,
3_12_1,50.403411865234375,30.65371322631836,830,
3_124_1,50.472633361816406,30.630863189697266,830,
3_133_1,50.48935317993164,30.471988677978516,830,
3_14_1,50.456871032714844,30.527536392211914,830,
3_281_1,50.438236236572266,30.4365291595459,830,
3_309_0,50.42885971069336,30.635604858398438,830,
3_572_1,50.45001983642578,30.598684310913086,830,
3_6_1,50.52909469604492,30.62408447265625,830,
3_608_0,50.51115798950195,30.49799156188965,830,
3_65_0,50.496864318847656,30.365123748779297,830,
3_71_0,50.381378173828125,30.595237731933594,830,
3_86_0,50.52321243286133,30.51422119140625,830,
3_12_0,50.430503845214844,30.59149169921875,830,
3_135_1,50.52582931518555,30.601655960083008,830,
3_166_0,50.39457321166992,30.614654541015625,830,
3_177_0,50.48332214355469,30.569229125976562,830,
3_309_1,50.46504592895508,30.518587112426758,830,
3_385_0,50.48701858520508,30.5279541015625,830,
3_40_0,50.42916488647461,30.516071319580078,830,
3_49_1,50.5230598449707,30.60946273803711,830,
3_51_1,50.407432556152344,30.460275650024414,830,
3_572_0,50.510868072509766,30.59596061706543,830,
3_608_1,50.50773239135742,30.408531188964844,830,
3_663_1,50.46739959716797,30.513870239257812,830,
3_89_0,50.40624237060547,30.56729507446289,830,
3_9_0,50.400760650634766,30.68393325805664,830,
3_105_0,50.4281005859375,30.58469581604004,830,
3_105_1,50.43076705932617,30.64812469482422,830,
3_107_1,50.36927795410156,30.520980834960938,830,
3_120_0,50.455684661865234,30.633031845092773,830,
3_127_0,50.43693923950195,30.414409637451172,830,
3_133_0,50.51355743408203,30.437959671020508,830,
3_150_0,50.3912467956543,30.46299171447754,830,
3_170_0,50.412288665771484,30.40958595275879,830,
3_170_1,50.46414566040039,30.474239349365234,830,
3_310_0,50.5096549987793,30.621191024780273,830,
3_385_1,50.48828125,30.525388717651367,830,
3_40_1,50.374794006347656,30.54164695739746,830,
3_49_0,50.492393493652344,30.497573852539062,830,
3_52_1,50.45887756347656,30.40644073486328,830,
3_65_1,50.54352951049805,30.358386993408203,830,
3_68_0,50.52261734008789,30.45952033996582,830,
3_71_1,50.42346954345703,30.61973762512207,830,
3_9_1,50.36458206176758,30.6949462890625,830,
3_93_0,50.4035758972168,30.65383529663086,830,
3_93_1,50.442901611328125,30.62369728088379,830,
3_98_0,50.458900451660156,30.406490325927734,830,
3_107_0,50.40797805786133,30.520830154418945,830,
3_108_1,50.482757568359375,30.527578353881836,830,
3_113_1,50.48927688598633,30.364614486694336,830,
3_124_0,50.4221076965332,30.703506469726562,830,
3_127_1,50.43103790283203,30.468507766723633,830,
3_14_0,50.43925857543945,30.610841751098633,830,
3_150_1,50.39957046508789,30.421586990356445,830,
3_166_1,50.4608154296875,30.589086532592773,830,
3_171_0,50.464420318603516,30.396120071411133,830,
3_18_0,50.38520050048828,30.455921173095703,830,
3_310_1,50.47135925292969,30.549257278442383,830,
3_6_0,50.48820495605469,30.522706985473633,830,
3_87_0,50.42499923706055,30.628040313720703,830,
3_87_1,50.429325103759766,30.635089874267578,830,
3_105_0,50.4273567199707,30.582172393798828,840,
3_107_0,50.40849685668945,30.52189064025879,840,
3_107_1,50.36933517456055,30.519102096557617,840,
3_111_0,50.429466247558594,30.542095184326172,840,
3_124_0,50.4215087890625,30.70464324951172,840,
3_14_0,50.438804626464844,30.6107177734375,840,
3_281_1,50.43666076660156,30.435523986816406,840,
3_309_0,50.427730560302734,30.636415481567383,840,
3_40_1,50.37458801269531,30.541688919067383,840,
3_49_0,50.49073791503906,30.49762535095215,840,
3_49_1,50.52342224121094,30.609525680541992,840,
3_608_1,50.50768280029297,30.407787322998047,840,
3_65_0,50.49649429321289,30.365114212036133,840,
3_68_0,50.52357482910156,30.45997428894043,840,
3_87_0,50.425289154052734,30.629701614379883,840,
3_87_1,50.427799224853516,30.636350631713867,840,
3_9_0,50.40095138549805,30.68385124206543,840,
3_93_1,50.44333267211914,30.62208366394043,840,
3_120_0,50.45237350463867,30.631250381469727,840,
3_127_0,50.43667984008789,30.413419723510742,840,
3_133_0,50.51260757446289,30.436830520629883,840,
3_14_1,50.45644760131836,30.52787971496582,840,
3_166_1,50.46071243286133,30.588842391967773,840,
3_309_1,50.465091705322266,30.51840591430664,840,
3_310_0,50.51224136352539,30.614973068237305,840,
3_572_1,50.44962692260742,30.599123001098633,840,
3_608_0,50.51102828979492,30.498342514038086,840,
3_71_0,50.38117599487305,30.594730377197266,840,
3_71_1,50.42320251464844,30.618976593017578,840,
3_86_0,50.525081634521484,30.51653480529785,840,
3_93_0,50.40334701538086,30.65367317199707,840,
3_105_1,50.43119430541992,30.649700164794922,840,
3_108_1,50.48284912109375,30.52846336364746,840,
3_113_0,50.37635803222656,30.467798233032227,840,
3_12_0,50.43088912963867,30.591569900512695,840,
3_150_0,50.39113235473633,30.46390151977539,840,
3_171_0,50.47186279296875,30.396198272705078,840,
3_18_0,50.38310241699219,30.451927185058594,840,
3_310_1,50.47117233276367,30.541833877563477,840,
3_385_0,50.4871711730957,30.528133392333984,840,
3_40_0,50.43003463745117,30.516069412231445,840,
3_6_0,50.48832321166992,30.519887924194336,840,
3_6_1,50.52901840209961,30.623361587524414,840,
3_65_1,50.54365158081055,30.358530044555664,840,
3_9_1,50.364105224609375,30.694028854370117,840,
3_98_0,50.45903778076172,30.406326293945312,840,
3_111_1,50.42979431152344,30.54845428466797,840,
3_113_1,50.49089813232422,30.36521339416504,840,
3_12_1,50.40317916870117,30.65359115600586,840,
3_124_1,50.47276306152344,30.630657196044922,840,
3_127_1,50.43165588378906,30.469154357910156,840,
3_133_1,50.488861083984375,30.47258186340332,840,
3_135_1,50.526649475097656,30.601892471313477,840,
3_150_1,50.40071105957031,30.423343658447266,840,
3_166_0,50.39484786987305,30.614490509033203,840,
3_170_1,50.463199615478516,30.477447509765625,840,
3_385_1,50.488285064697266,30.524723052978516,840,
3_52_1,50.45912170410156,30.406179428100586,840,
3_572_0,50.51186752319336,30.599098205566406,840,
3_663_1,50.46625900268555,30.512306213378906,840,
3_89_0,50.40623474121094,30.567819595336914,840,
3_107_1,50.36935806274414,30.518545150756836,850,
3_111_1,50.429786682128906,30.548128128051758,850,
3_12_0,50.43150329589844,30.59258460998535,850,
3_127_0,50.436180114746094,30.411396026611328,850,
3_166_0,50.395164489746094,30.614681243896484,850,
3_170_1,50.462989807128906,30.4781551361084,850,
3_18_0,50.38279724121094,30.45187759399414,850,
3_310_0,50.512420654296875,30.614717483520508,850,
3_385_1,50.48845672607422,30.52435874938965,850,
3_52_1,50.459381103515625,30.40595054626465,850,
3_572_0,50.513084411621094,30.60147476196289,850,
3_608_0,50.51101303100586,30.498695373535156,850,
3_68_0,50.524452209472656,30.460481643676758,850,
3_87_1,50.4275016784668,30.636608123779297,850,
3_89_0,50.405921936035156,30.567852020263672,850,
3_93_0,50.40324401855469,30.653600692749023,850,
3_107_0,50.40909194946289,30.52303695678711,850,
3_113_0,50.37714385986328,30.469085693359375,850,
3_113_1,50.492454528808594,30.3658390045166,850,
3_124_1,50.47288513183594,30.630474090576172,850,
3_133_1,50.48811721801758,30.47751235961914,850,
3_135_1,50.52736282348633,30.601911544799805,850,
3_150_1,50.40204620361328,30.425201416015625,850,
3_171_0,50.47679138183594,30.396047592163086,850,
3_309_0,50.42734909057617,30.635772705078125,850,
